id,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19
1958,2.5864998939726025,20.463075163111647,60.3903216132466,10.42533755251043,36.850499145149456,3.1570447242450035,17.766261656943627,8.450757419917593,3.759061810380076,20.24505338281557,3.011301437997931,5.524433115967932,46.22010088081059,7.577374943492559,3.152701558826134,5.341364700764743,5.276951502190194,1.307228665352091,36.12457998724689,16.69543611271937
5173,3.12854458489336,22.27472905717735,67.69940726644717,6.793268370468995,54.18836091419064,1.9584692641625274,15.019451259940638,9.743284056513723,5.493448593763773,21.340381189707887,2.69267772133487,5.333568456999705,49.18089690868912,9.501156973695231,2.8191163934464534,5.410712235075337,3.6184028424994215,1.677113240586402,22.82910164966229,18.766256082493587
2918,2.071130033192209,22.105537753643986,69.17546347076318,14.04263276045666,52.66082164706331,2.9858876425627603,21.802013857398208,7.498224100831696,4.326870302207089,30.210812809087304,2.2825261322832793,3.450111782161417,49.5868373301852,8.313027666798444,2.389705528814557,5.223425616122281,5.051188409668631,1.1045877702072031,43.40849451653189,10.783197734951532
7027,2.8486279773508687,22.126703790365088,63.46599777608465,12.329224741177276,53.0094029766939,2.067388922256964,16.16322013373284,9.001594791015798,4.826387432206828,32.17897807482775,2.425417347895336,5.336815547907104,43.548072067467686,7.949910589832864,2.539306413175773,5.779662752290403,5.431003999516729,1.5102221718455866,28.827990864694435,14.727571087039886
6562,3.370567291029363,27.703149664410258,86.65062396317917,10.475698333334824,46.6348769445497,2.7470814840973654,23.626825792180576,11.645234053615972,5.617751847184365,6.438524717318458,4.125098564803721,3.9350919727303952,39.2291902769267,6.471121730429943,4.318798680020115,7.763841813177926,3.946381470316585,1.8080182784316614,18.12372810482113,11.233790391659646
6945,4.041040485034699,11.628643658672678,86.09960079611248,11.88244231685665,35.686602148748065,4.358038680620773,17.06947870399759,5.808901638267506,4.648591683139195,30.450817395888855,3.0833376692321197,2.659927603465504,61.420522174976774,5.390192775697326,3.228120358033091,4.662630540036421,6.431080394411122,1.1640248417041466,41.27203263234415,15.044179351765187
4739,4.094521511227497,23.152777111911316,84.46371317898927,12.004736540971601,41.955922189860004,3.093144086957188,29.229714144695045,6.9672972419286925,6.540494162529021,26.213437952658918,3.741762426687355,3.3968272027300968,66.15087378662585,2.2839327815881765,3.9174624255542185,8.541888066087662,4.851574143645181,1.4121140546156228,32.35448111248565,18.344738795880442
4010,3.6309048258789587,26.645525778744187,56.803711587146886,15.103887282790359,35.73101398898915,5.3923699471701845,24.296993655048794,8.937531892981829,6.937765272845842,31.86426862018022,3.93698659345514,3.925449606122639,76.18034377844718,8.762151238287785,4.121853632333748,6.140912392433609,3.4766640577531644,0.9447364029746665,49.15434209324459,12.907175275487738
2354,1.917250411132257,12.77599370020895,72.4400012656491,15.439867751955177,64.13759531581856,3.4151881297281115,16.82179538470252,3.4967638636285177,1.6211201434352511,40.80555405702851,1.469114731334084,1.952111390981469,66.04296894833637,6.180984864958876,1.538099190312473,6.049306889711745,5.994630314824013,0.9499761559840059,48.965999493162286,20.11739031397894
5583,3.146557025773773,17.704296051643908,103.89029287895539,9.313922350173732,39.23085338854524,4.158937778138078,27.07302224052055,5.559226274110981,3.5042995619106634,19.821224045707943,3.074041584760895,2.3008468939532185,65.33157124073598,7.330398029861432,3.21838776214163,7.059322027588935,6.452584239725612,1.2113304328340058,39.571636064806135,15.027203909037254
3314,2.036196566619112,12.269004873994685,88.21596965062139,9.63720537473158,32.8977633213802,3.8592208020320466,16.29244861440708,5.750137778700982,3.4937029462737073,20.020638871510208,3.1138320811940066,3.230652255699428,42.2779394400691,0.8607518241734358,3.26004668029183,5.477191527618453,5.216966966471327,1.4216967690501252,32.01003103073115,11.814528171693503
637,2.3382867235248384,14.551201286531569,68.43845355022451,9.62155745179112,52.86562486469004,3.630582315850279,20.04317211306664,3.341485229449547,5.752431723751762,27.01273349225625,2.262717245513582,2.1918729339822467,48.18948327613877,6.654007065025489,2.3689664864160136,7.603312392903682,7.521340651575493,0.7722508463649088,55.35432483109877,18.716089895247553
7594,2.8040180041399796,20.050518484985407,75.8382729073244,10.635262377327129,47.30849926821132,3.6409967885972963,18.710426722904057,7.2732759233779785,3.6500723039791434,24.02363802398462,3.028630724629137,4.3043176520844355,55.496768630881824,5.4370554249961165,3.1708445677876913,9.007876823594467,5.416149389195672,1.3402234179826096,34.93858563056107,17.273190426632752
132,2.9685345030652104,20.639094129762032,76.52502419680982,8.523750598461685,53.80814010626438,2.7937498801480087,18.58684891515756,7.132015263553607,4.991155967347473,25.459828351389003,3.297588074692663,3.566314828860314,61.40173352123655,7.099576086435809,3.4524312087341325,6.639254610362606,4.0264382335018,1.5327931354008097,28.016678966065562,22.43031661126951
576,2.4777157140606727,21.144533341560756,65.86763676596921,11.891921910512266,55.73073271107758,3.267808045702536,20.74650946572293,5.859720772180797,3.8522647008233273,31.799643544553803,2.751032476990789,3.682931886692943,64.02001842316952,5.609109966759859,2.880211283117695,8.967307982181513,4.586579329957846,1.0273833420238847,46.183602945497,19.982209530685495
6836,2.081636394638486,20.95027293258553,51.290480618945764,10.320390115606457,47.23649377113334,2.1603850619328897,16.62381640133363,7.613465483664308,3.9516569614348476,24.17192272329121,3.1139563711094578,4.772594575257756,45.739331558562306,5.024652622340252,3.26017680642442,5.53949907117646,2.896750292717582,1.0509851254705505,45.3352382891857,17.817195303555746
696,2.4015689745623545,21.913641851690944,73.00227761386274,8.65963455653664,59.044844324915715,1.9950266734725046,12.892283571698016,7.565682034895322,4.133844115721967,35.61487271527604,3.3533281851477184,4.3261351222768765,48.22383163647333,6.390070870961502,3.510788678665017,8.287869462657932,3.4783920810812097,1.2616582189830543,37.76260688293396,15.321826066921036
7293,3.614966261334803,15.942222119074462,70.30515700137425,10.232772827003318,35.93493139808536,3.2587838789535315,15.488423788219341,7.622582639543466,4.654383823398657,33.710493621508796,2.554272870255624,5.291284217049985,59.7530388735933,5.1924933049412285,2.6742125375120755,4.732125171639209,4.428962309841167,1.2558944520753765,37.96978513040581,13.853257782155012
3166,3.730422386088982,19.991313382818777,62.494355575132055,9.237751859661204,50.77929850056094,2.5491587792419543,14.946349780921341,8.70305460726149,5.373499492552795,32.94667431469939,2.3588423641946044,5.503364829562737,63.11271835919372,8.681726865983848,2.4696053024720674,5.2707437241934905,3.8553901487214666,1.4245262340532683,31.908326084985816,19.14478329812046
6047,2.668370108626986,21.763027127419548,55.41420225998516,11.153925076581215,56.09373415465113,3.4526468417186704,15.9434847154983,8.101755456568974,7.151639260142165,27.847994184980617,2.6160670242113477,3.6948477191256535,45.581224031002705,8.62981056758918,2.738908327526402,6.6090732137740655,4.6394971599313815,1.0658421052034308,44.801205065239245,12.66333649372842
2886,3.5625747906821643,18.317944743151177,85.32941314342494,8.158624194772496,58.81890506181903,1.600770391658692,13.731896269537287,8.219178135771593,3.90022605718321,28.473322309141153,2.734802920497742,4.388100842075639,48.20943432458444,6.818241484088651,2.86321964375239,7.359237283129474,4.983573020701923,1.6255822019974637,24.68138166657961,18.060825640815356
138,3.2667406400558336,23.853100520565572,45.47135686544662,12.49750773013906,60.33412299331468,2.298649864220778,16.689424432496157,7.955363419032156,4.340605358310612,29.952405722361902,3.2398044491336973,4.4716605976108665,52.54878210834134,8.128398661257348,3.391934267419783,8.874750234476167,4.344387393302554,0.7875366489278687,54.80487759686446,20.98560071819727
2440,2.9053836517055474,15.88637436043451,108.68880911345441,6.993194776730967,40.28934983972915,4.174803401507017,20.79206986001226,5.303037691063134,3.330294523599988,23.918843472725296,3.1877849754267538,3.2089501393232673,59.913102177904015,4.973084176908642,3.337472142248338,9.385341206358419,6.776897781490283,1.4821274446512112,29.83785410804959,15.27581635687571
