id,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,target
5728,2.381561606200945,16.132310861759294,61.455387257775286,7.989270528277187,51.082363581214345,4.527979012709917,11.56151036293329,5.381806422314431,6.839195341089846,24.081968360225513,3.50294210488547,2.2521632667659275,38.83970450124904,8.146852990046261,3.6674279416850957,8.23024319437776,6.241589963062844,0.7159671953729125,57.37743720892696,14.534479430455521,0
7685,3.056109333666392,23.333480859871095,68.94106101958012,12.750765347592825,67.30260239440756,2.582488707633373,17.688887786507724,7.721440420249366,5.380394778624104,32.245049392175815,2.7473329355628744,3.679237661802635,49.66191113982134,8.467614160717284,2.8763380242404692,9.389778274226257,6.411410285632732,1.442580173123023,31.259378354040447,19.384265576828522,0
7528,3.5257869171559655,12.08359732515887,124.85491439835579,9.507006397710406,51.51421290666505,3.3415115303806786,18.245479437047642,4.4229332533187975,2.4350561722687014,48.16302446990395,1.9087607031098413,3.132559095915936,80.16319011891635,6.395988246486831,1.9983893901108012,6.615164722579071,7.170226198980492,1.9221290605906125,14.022023049080179,17.517352031332276,1
5596,3.7813725179591806,20.757811133413487,67.8141497427002,11.441654464791089,45.44248689605148,2.2263615909486294,22.60198948570722,9.068246276398192,2.8040896756754794,16.97845226307711,2.5807287914176555,4.583435421649931,55.842788706459714,7.412846084642987,2.701910735651672,5.696778870186227,3.834803613289404,0.9718166607437912,48.18094389106888,15.649288220309858,0
690,3.2231945147821133,20.349827889126498,81.68111898628808,7.8340079240299465,39.56418601191574,3.4576405731922275,21.593235457648692,6.908417262301189,6.304710786471545,25.038810292011092,3.166197617911719,4.660675585477609,53.58435874807074,3.7790020252836984,3.3148711183754718,8.977156627050748,5.572874991105869,1.4326414804531056,31.61662405160189,15.063193033958234,0
5125,4.557468304352532,16.95799955397295,100.64620744847726,7.155112265838742,23.864829437275123,3.5528072157556387,19.24718145428636,8.716955768233042,4.8617110188577914,19.37331311423616,3.604435208462469,5.228713731353841,42.99783719000857,5.628547941767296,3.773686804321592,7.707314339718085,7.4608007999354164,1.4518047513974597,30.927801454561916,8.263688002413705,0
1151,2.3755607440472226,23.88458212465725,71.97310639587975,9.689683414736372,46.6988742658244,3.029804106963937,20.204746556630983,8.689445499353456,5.220597706174989,25.097506340978477,2.7425231605848563,5.062741006073773,51.875294160326845,8.143831418800298,2.871302399151776,6.301399994719182,4.619887435508928,1.5766730744684005,26.439417251493893,14.582916572928392,0
6213,2.3972951516643466,17.241917188732078,86.76470060365156,10.905328536657624,47.27578846046869,2.8889486290094823,21.987189401883533,5.515081901233684,4.230488492173925,25.793204675235774,2.6473091869696512,2.9834328087479296,45.35719166899935,5.2459661760744,2.7716175123281364,6.681722071182349,6.891491902203701,1.317869710906601,35.742088258388996,14.863483605332112,0
6271,1.6313418161875675,23.611168338815954,79.98766854953779,11.75906856445847,47.36729927729989,2.6664589702076924,24.757160721284606,6.163053796297463,4.987940308358602,26.282340644233976,3.5528760467643377,3.326718897464815,43.726527276444045,4.6354003253509415,3.7197066057913712,7.249379430968864,5.943868478669783,1.5286878433392563,28.164243437061053,16.608361893400584,0
7318,3.2644508238220116,12.096950143583626,55.72393488275662,8.756768521958648,59.79536250386056,2.6991818056851344,15.56959733614136,5.341751060266022,5.981647996523735,14.214059635232921,1.5901495727910895,3.0769131594292896,37.97655633566076,6.1419976963780165,1.6648174020858761,7.3146778521623235,7.403888816509269,1.0282460543725407,46.15259280311446,23.45594493164283,0
1917,3.0192277218466868,23.768069622967403,86.8850502457396,9.515952772897835,50.81580176112747,2.8122136213549145,23.047417441593087,7.39334486712821,3.83503500385122,25.460977758669046,3.4897705187811257,3.98288657240738,57.758333004134684,4.9599551252990555,3.6536378642390503,10.442813828154886,4.540108393611614,1.272106622639382,37.387039655273696,15.655009345980936,0
3015,2.2616863433099264,28.445146284923247,27.304278149710917,11.992451124564479,65.36371764594082,2.7990960777318694,14.482885545510275,10.220438785852284,6.084702870596261,24.869116862171648,2.7708381581779062,5.832034214106368,56.436941118295756,8.44199117835992,2.900946969410779,7.92751837952994,1.9578708038573258,1.4155518584700206,32.230909464097614,23.911601470644168,0
5368,2.161294621571237,20.441996725829032,65.45814219082426,11.781546677401598,52.74988573531232,2.9177965345627417,17.344847000470907,6.391292960614546,4.489903946704929,35.10031336633883,2.4976513270010283,4.331778347331848,47.2558645974416,8.5791678925632,2.6149322457985402,6.908878932096271,6.6930384472277185,1.2069493431074503,39.72911406592996,16.37205583269722,0
7152,3.5403544560708045,22.397187893996943,91.08759813252027,7.4332197752184985,29.272706280329828,2.4066978678193527,23.311837276539077,8.512010468158746,4.080187803441915,19.632767577806433,4.1629669451141025,4.829951910945241,45.241969701018554,8.170441403429791,4.358445226237068,5.818294494488558,5.813060522680195,1.3223503745843934,35.58103107770404,12.713432729926609,0
1354,3.490539701664493,19.831428912470447,121.57184464101219,9.445075059021894,38.87784811219005,3.111941823724984,31.82439551063443,6.682953437260629,3.2694608290110603,29.45753130607426,1.829789538896031,4.140978859498462,77.19156138860713,6.206998899609904,1.9157100178707627,6.42276840206198,6.111201926539615,1.8282746783256172,17.39561305483037,12.456442171338965,0
3705,4.0275200754733325,20.147821330530437,62.63352831182143,10.607780038742819,35.7497724454912,3.310967694024273,16.821447441031932,9.000987291151718,4.186997860569032,18.499529076412895,4.013999608972923,5.12492484933396,50.671030513932244,6.404651329399359,4.202482908104373,7.022835595510863,5.213757330515679,1.2385712801821382,38.592465480076804,19.559190884462673,0
7023,2.796760127440685,20.564469952830784,68.10916752939463,10.17760095804239,49.45747921884912,3.076218003922935,20.505864683914417,6.785596378161035,5.916880133205578,23.956903541888593,2.8798646416139193,3.8973784261783146,46.664957299836985,5.140037890694306,3.015092952919683,8.369914867447877,5.633490461224099,1.1814251435057348,40.646579852855034,16.05054584710491,0
2027,2.7906335465371024,22.979581275762847,72.43128622814159,4.564703761534362,48.6778520315098,1.7868181330963118,18.974559523876994,7.3711197982632966,4.990802450169621,31.457974400991876,2.9643228338307654,6.064808998623359,68.69923763435794,5.149859731666723,3.103517004692699,7.3866955902709925,2.0997740244514813,1.629646253895251,24.535299570737628,23.258850221026197,0
6861,3.1159545973001417,21.795269585697202,52.653170248037554,9.331952698652042,44.57667599636049,2.825696911803786,15.765418005768899,8.91046261234033,4.890129088559889,18.896310023617776,3.3921159269725374,5.3127978767672115,44.16763069090431,6.025419160417702,3.551397756378524,7.77244213862125,3.9465947477549004,1.0655483853244772,44.811762808247245,16.878798132544183,0
5496,2.4548313769850525,19.161544686268805,68.03606304046815,10.574346239352398,56.91208280132626,2.573969748672815,17.509363417429398,6.604436268296312,4.169174564400405,18.633857705822916,3.275134958743627,3.049309169235387,40.17531917210569,3.4993967517377893,3.4289237734572136,9.158872706232213,4.9225863951223,1.139624382880053,42.1491056260405,18.652913029298194,0
7054,2.9607275903334505,28.473988873191928,62.46215066078105,11.80657123900179,45.692237165779275,2.202903108978247,25.062378786453547,9.686225803263632,4.782198905420278,23.95969955909727,3.3258704431480686,5.278970222138808,53.03423147416943,8.786608630677941,3.482041617705987,6.422501461506529,3.867558323610577,1.221424562834501,39.20880318194442,14.907965902986057,0
5306,4.207344359609927,17.21690989228737,89.87026253465142,8.582471510002797,50.6707453701927,2.3697860139240916,21.30736064395649,7.66533779105981,3.6197943973171043,19.22401856068027,2.909352423022111,2.5984710858437143,61.9076424909248,7.623594059042101,3.0459653767955666,5.4911785126351855,3.5937834031343865,1.0211308657534828,46.40834782099425,15.749147898220578,1
1046,1.5971584728972357,24.25263835191738,26.530655978591454,13.802782409122674,54.07880622436524,2.6507257397871156,21.152625775230327,5.567564458494703,7.496080850339984,35.75626363460911,2.4413896609762764,4.486453376821965,40.612838826977594,6.131622483991891,2.5560287298834017,7.288385528837919,5.468740471236866,0.5791015729723007,62.29706359949664,16.913481470659985,0
6984,3.4556099137736074,20.471809478800058,102.297509339611,6.2534912986071145,43.15381220545795,2.850639881307197,21.609224278113217,8.536929855562235,4.526974647690292,19.45367930409307,2.5620074904320087,5.0725506845722474,49.84075809391146,6.5712556875876,2.6823103482391306,8.836245437365164,6.203229294247013,1.7418930761729088,20.5005944384408,11.689963524808004,0
5390,3.2060805224745237,22.59445970103576,66.03377618275799,8.779046547995947,42.551070396459636,3.175766131738587,15.703618549878097,10.043420977882686,4.492166871338053,10.969503888096032,3.7791387328240984,5.2734083942899375,36.297238973332206,5.749828826516546,3.9565937915256097,9.306414496076304,4.742432742819874,1.32228818985033,35.58326630415041,14.05929086526171,1
34,2.581149044439261,31.694618173323335,47.81472848388114,14.01417578521243,35.133164217293825,2.7550041405987207,24.42800797158637,11.874080907213404,5.2971918368525195,11.982768597591418,4.011064879050411,6.344003073471566,29.84869683732032,8.289863549752758,4.199410373589998,7.018148710695922,5.197636797006606,1.3092820549529645,36.05077102416769,10.981648650167708,0
3905,2.1954276012277627,20.62659247636544,43.46362062400958,13.157221437168403,60.36006680192132,2.1297004981517333,10.617786838763662,8.460715891667371,7.7824514032680545,30.766341447637334,2.532068831040763,3.9697989186752,15.775900028733503,8.448618198444834,2.650965874736438,5.236709779223909,6.515720295583153,1.1355597147321335,42.29520987295564,10.21716362533081,0
7768,3.558172131087278,28.09729370593119,118.83065363495632,8.02294592247862,58.576767345707836,2.5552550123251674,26.666988645464965,9.227412974856998,4.249704303105415,30.192743968583724,3.2567851354269943,3.9601310204253126,75.4124781652894,7.964366850107214,3.4097123069980486,10.053766312355624,3.7270255233477902,2.0587528648695086,9.111088796042523,14.565665966092059,0
5211,3.397755000424004,9.446752954077592,88.8381525363486,11.835569339202655,43.107936382943585,3.2784698989545222,13.636416051219708,4.504969158813834,2.7348767212691723,35.01247589636118,2.6138519341996487,3.054808198034441,45.76817603182241,6.386619910984388,2.7365892246811327,5.7820017626057645,9.231754007418601,1.2086273860638665,39.66879691493107,17.03236428456959,0
3689,1.6999734528063042,21.932896050983167,64.57877448978587,10.059100302301943,72.37657503345562,1.8022412481845622,7.663675462375078,8.166296793151535,3.683325228047351,36.26890762737332,2.5901741493943016,4.11521105074324,32.52172323374677,11.711634191061368,2.711799614407178,7.5833736238689236,5.446093620836454,1.2491650252348303,38.21167396485144,13.880058207949677,0
5183,3.4022592572218753,15.966464218138679,119.44143927774157,12.642199389765596,35.88007269671339,2.9291872016127645,29.431921108740475,6.671250725713404,3.2663055803243233,30.76713388685434,1.0116507113111286,4.4648733376860825,53.72029263984263,4.19168895996825,1.0591542694107243,6.324527163112651,8.864423626325447,1.7630683968317442,19.739448837998793,4.926435205498526,0
6102,3.512218214105726,24.127754522625157,89.1620809715111,6.81215498230997,39.60529443275246,3.4578366763154262,21.954702727319475,9.497818971272626,3.922167184023449,18.22534711829232,3.519195817512993,5.112514511551154,63.86812422237745,7.033021952249491,3.684444871471963,8.762611198864787,3.1935732242052084,1.3973396307476817,32.885546870937645,12.980396313202498,0
5884,3.267727923810803,12.4996648286571,88.00453195327614,10.426707600272715,53.895032613728596,2.2962184010697078,16.28322666614487,4.205133825981585,5.424612408538849,27.204702943855946,3.258561679939404,1.486332523075537,24.741254589071563,5.334066483646096,3.411572271790322,7.873552070337959,9.57839078858496,1.021812823636174,46.383834886788435,15.279744113718316,0
7596,2.87329460996947,23.490874641931303,59.90661499539278,11.733418116710144,46.155705884273424,2.7837154296979976,21.898739011166313,7.263557831425219,4.7374634072840145,30.334013135519548,3.0519079539285943,5.060925571806979,55.89675740730379,6.0286185266281755,3.1952148138784793,8.060652347019474,5.071682125027698,1.1148165100310519,43.040823091837794,18.289628746900565,0
1489,3.3938084788424403,15.921884359471441,83.12560003170206,12.28749932763238,61.599139807997204,2.183241245608082,19.253475965394955,5.716189464976928,4.357832262842356,27.613058493012982,2.084368415664742,3.172521169340823,42.30788982166264,5.698354422481939,2.1822430230044296,8.792552302690696,8.921902749664461,1.5159245021243488,28.623020953075358,20.895301037375635,0
2971,3.508978904145442,17.220981481422122,80.76759701505534,10.288137567829606,40.99777487925976,3.1657369890711395,20.42204710702654,6.950335457961829,4.808389259297112,21.079340435072062,3.1451330830694206,3.5250981612578105,47.646682271535276,6.596515988212043,3.2928174670886,6.114888723702554,6.7232559802863845,1.2864258396249533,36.87233628024856,16.453021541576312,0
1203,4.465048209858614,16.48571869776291,72.01348817080938,9.420797626438784,43.404379754625076,3.6511675592446577,14.150239267005361,7.304529357096052,3.7410087392562152,34.60066409501371,2.821951994176233,4.832054287111261,63.824462112120045,9.199329743659339,2.9544609313131276,8.008682418407744,5.891753109214419,0.7742618397641372,55.28203979688362,15.19001907883858,0
2134,3.2615853384151228,18.316981099377994,74.82430730722537,8.267403062427977,29.048082676129972,3.4946191415587657,23.67784334998591,6.758282655407999,5.477140153043556,14.963418209220183,3.2714378108470923,3.9916118341795177,40.647454989431495,7.60963847221479,3.42505302050318,5.925682062096746,7.020582911188356,0.8510779756532526,52.52088851058379,11.925299014841926,0
2234,3.549137979598893,23.865252954300807,106.7690642898864,6.89902488094096,59.598263150780696,2.5175592435171126,22.206434119454453,9.062260709262961,4.345115109814544,22.56635741252651,2.638737255119626,3.855086688955852,58.79618268615995,9.359766414060084,2.7626430727171707,9.504340379700045,4.892819376778554,1.6844680759134691,22.564732545582785,12.61532677089211,0
5565,3.559954851403484,11.154777001527187,96.46508681790218,6.9902059531627945,50.05479365494707,2.250241802877724,14.36507408379097,4.838162280816896,5.019816655081856,28.71130463178741,2.90596767334996,2.257295280188187,35.15203698302736,5.767202402814886,3.0424216911874193,6.87197719561901,7.686693622300214,1.0708520780315909,44.62112189965579,13.015402995649751,0
434,2.915215131452461,17.739082927536842,52.84047925234398,10.315656651440168,50.55485455371409,3.188571522929713,12.79925275599246,7.689833732383654,4.591583719050593,18.88702272074261,3.076385479768785,4.483339832564709,44.19333627924628,4.613917166188309,3.2208417182125344,7.979211521001717,4.783221304587495,1.2319247521967687,38.83137452026495,21.040593820539428,0
3066,2.977979222280931,16.279788488890258,116.95641371477325,9.107268453840678,32.08559568279035,3.7145286407694997,26.76363454460438,6.245524402260481,1.9470202814759623,28.293609017354168,2.033621125820598,3.927617512095384,70.10037327421374,6.8449079458666455,2.1291128189740407,5.225584929360253,6.05081837116942,1.4761898695666362,30.051279879764294,8.996446121941982,0
2523,1.9341990493437746,27.808455225308638,69.38150552688641,8.589560198309716,61.426032582539804,1.861787417559746,15.50864531757173,9.72353899915449,5.506681357830979,26.034064727948362,3.7293148717967943,4.277355546084296,39.96528493979388,9.375545883431156,3.9044303772803883,7.0778417293246845,2.9526798102044682,1.5542189056218363,27.24653097149383,14.29222947201295,0
3108,2.587275952282956,10.799950253188102,49.20208566539662,14.235141155575603,42.155065442831884,4.143707553878469,17.38740467559351,3.3198775400638336,3.3901050720896135,36.05834804251506,1.8803767271544287,3.0952424246351713,64.36964524047298,5.214698855950413,1.9686726025082262,4.3376868182244,5.8863251490628485,0.44165764356700443,67.23747719982865,19.73461095967212,0
7615,3.7179689202739183,17.93522344100615,107.80770601569915,9.32990918813796,42.57606298329195,3.9552740878062056,20.004669009254137,6.980327417732723,3.423440440046123,29.6114092775183,3.4711166508011555,3.507019871479093,69.39076313839435,4.649865862796802,3.6341080762488818,8.779799820468645,5.329231922856658,1.6588381096546734,23.486000108500164,15.427259104504468,0
5100,2.860806605428696,14.621830061236269,82.72455688821084,12.229195635523674,34.2811182629345,2.3317156651855733,24.68358842607627,7.513871354877693,3.445215595643379,15.094362833683974,1.128195256522773,4.544142654030769,28.609142590853793,5.7832446022145465,1.1811713364253507,3.7834384580241505,8.145808089173585,1.1509409146362117,41.742333587154356,5.4481755191755745,0
4503,3.8449888788886297,20.605700767099655,76.63176386399977,14.694347875288237,37.12586352115378,3.301901731185853,23.45532707756407,8.084882649030229,5.157442398133796,29.275106418394362,3.15435044779594,3.721325732576813,45.251867605440516,5.680301324978688,3.302467646833105,6.659252719131033,6.3079243980484465,0.832325256384474,53.194953852862284,5.64741180291556,0
197,2.4017867983299186,28.541576820400046,47.95246850963326,12.465261698010778,47.10287145911094,2.821695707662699,22.74779446192188,9.994400799255605,5.060248380288119,11.306188477509917,3.6189266400169045,4.723739506637995,31.880230895374638,8.786769348938961,3.7888587025164355,8.237214035189181,4.911497254216968,0.871284611006042,51.79456224396859,12.297376066784022,0
2978,1.4698899969786596,28.08468768481448,28.37563652172588,13.933873025831609,54.166564727243724,2.24928988276635,14.846293352771411,7.850650797063515,6.0267209160843205,44.13182758765502,3.287582645410619,6.050988794956658,40.766731107289345,7.156576575516188,3.441955959695233,7.6540158412855845,4.17961967459701,0.9283167904593627,49.74454405657454,15.692238836599591,0
3966,2.9136283640814646,18.77875269229839,73.68697734476416,11.30271975506146,67.03877112698069,2.365085056694135,8.908336017578595,8.161317102947931,3.461152095942302,33.44430476030415,2.8020096402331043,3.547380934831252,40.95419627508949,10.263814881472154,2.933582154592267,7.526247513399871,6.033090101404067,1.3247024792570075,35.49648481971894,15.75888246285066,0
4312,2.3861586282792535,23.677618847185418,79.51151192428843,4.829326118148773,54.55627404944773,1.7540927695756983,15.896676019193094,8.934053528927157,5.420895610735716,24.728315205830405,3.103335963493772,5.014743092248187,50.09829310051365,9.163218566152118,3.2490577018330167,5.675741308010117,3.109863058787753,1.8257330015123592,17.486973471766944,18.18575221941646,0
3332,3.3710373329874708,21.911585673651526,96.8541268736173,7.1134571971667135,56.016681772686326,2.9459890351669724,18.414143082668275,8.664409593429841,4.06531383622389,25.31012593612878,2.924756974944177,4.4871256574589555,68.47818883166032,5.9603240395150925,3.0620932722778615,9.223655328074368,3.429944054465858,1.9245312819771732,13.935675348890548,18.678427796085064,0
2987,2.593698076217832,25.538344787835154,63.88155285195318,12.287098969707444,50.10710222554783,3.6004750299810766,28.882676655838416,6.08610919971697,3.801038342127985,31.978624638054555,2.3946851533343456,4.730377413878343,80.75270759568218,5.015958983419394,2.50713114288367,10.210941656914693,3.6223167126228075,0.9180424112898418,50.11385598474554,19.828396933123663,0
7849,3.695720274472314,11.599536170911167,89.23506674758984,11.747757286141411,50.78998276478188,2.658891715470875,14.891703036662594,6.435549981413319,3.7751710436839874,24.831056747564304,2.334925312198375,2.928343633043886,36.46304700754585,4.659681357279636,2.4445651898617635,6.84864993533985,8.07820257194051,1.3466631854139972,34.70710858578607,13.778982023189435,0
5133,3.2469749321874457,18.24805691022592,89.48760932812782,12.82037481619012,48.43490001044818,3.621068644273115,21.21535985768369,5.791159380262448,3.499549949238822,39.48188405718194,2.7533785480018347,3.2923414987146886,71.45508333099555,6.845309497883321,2.882667517369208,6.881881214205738,5.998367005609408,1.333956033010235,35.16386639843501,17.197435190806736,0
4852,3.0756235768117937,17.440635334890406,73.5405213906644,12.582156275213789,73.98608056127358,3.596356607170006,9.369625065823337,8.104326760845195,6.815831707433534,39.26235561071414,1.7500051441234774,2.823633520088495,61.339684185262705,9.420217400293403,1.8321792286261416,5.498276666949451,4.867598300642466,1.9240375869373945,13.953421186771443,18.370016583544142,1
4089,4.097984442942289,16.439358994040447,87.38224458131937,9.576312970420837,61.18227498789793,2.5664064674297404,17.13041845141442,6.5653528173909566,3.9512081502765444,25.801139844788644,3.183573598562953,2.295712245830485,64.37070942091219,7.6981478638322285,3.333063013943954,7.043588028451275,5.246217715703042,1.445449087961033,31.156255386403924,24.944998199492183,1
2951,3.869374571927632,20.614930625599666,60.547854958430946,11.470312761106554,40.64638248654758,3.6174471173530893,18.41838969119877,8.448013913187628,4.346928081183218,17.172134344427306,3.8633347721277658,4.701994589347033,53.32332393418763,4.184206829572608,4.044743380606981,9.101130802344118,4.89646184561679,1.157163067142402,41.518678697499126,20.13655611398955,0
7301,3.4652241071582717,17.72098227913723,61.1009099953774,9.99289499716447,39.609437278775175,3.0751846908852944,17.135583645245866,7.375018528128655,4.707505232312926,26.43686107118735,2.692076700026894,5.514721512859998,54.86034090098533,6.765958508413546,2.8184871502924356,5.883967217669955,6.04030591619201,1.3621648709077694,34.14990145286376,21.176967390113013,0
5105,3.205631779534655,16.6358619775551,88.55571012079494,7.682187854361924,43.792069985767384,3.4002322360311945,18.32870327918688,6.424919512167884,5.88363097810487,29.32681028351691,2.8059206717514695,3.657702749466797,58.7788840333913,6.1040043532973325,2.9376768343905026,5.83318716446293,5.298013098400063,1.5375703438574735,27.844962501518587,15.958214354080418,1
5508,3.4361090829204963,8.160789059345742,87.16377072549898,10.787832220223649,49.23514445592788,4.901793815545393,15.7713381427874,3.4050559229491935,4.26096165062387,37.389799632682674,1.4124089062161849,2.278653444821734,70.01719257338638,6.0659018691339535,1.4787306591558635,6.971802511383768,7.35863929881503,0.9359805786005896,49.469069662566696,15.584914422151098,0
6622,2.745223791785115,24.003035368592904,60.347088489496336,10.350363092745514,60.606270111828906,2.266267846542302,14.522418494573428,8.210782969156192,5.630291243317681,32.65110763089882,3.445905493263685,4.566341574263265,51.87067563696303,7.194664933719632,3.6077130914541877,7.85925935958184,4.050603478167178,1.5462354010949908,27.533497551344976,21.71251710564276,0
4796,3.087696841304536,22.519115346544137,66.45846273022477,10.435276786457642,37.61383246823741,3.2296695262506705,19.036271531098034,9.294654953486056,4.034588839035738,17.896663874246602,3.5179056995758002,4.961154293944434,42.761341114913066,7.392123725866017,3.6830941741354777,7.128399425365166,4.74887408427242,1.0071561758130454,46.91066719254374,10.908569009352155,1
6741,2.537082473916225,19.963946233132692,68.232730131237,13.477851049828905,41.32433145507559,3.5456313899281726,19.75648186849157,5.6412693623173364,3.909095652993336,37.227236832802824,3.4219965247277493,4.524741833807742,58.62938827712514,4.1527948975606215,3.5826814418750335,7.870532746807865,6.435306851714078,1.334732628445815,35.13595172320347,20.34953404445751,0
2035,3.324668525131571,16.2957301620013,79.25192469803481,8.624594024030102,44.23912543771656,3.7463344428433727,12.997658481590571,7.743789748401195,4.92357177731846,29.877428972424823,2.8039965756070417,4.158340522264636,54.9905702076547,6.294750373460923,2.9356623894607043,6.537310905402348,4.286542512267738,1.2205245498740076,39.24115409252836,11.087649392487785,0
1246,1.5623465748557246,24.447539679849406,66.30808348507358,11.204357276991093,39.688720523088215,3.1105589790067536,20.696762624138557,7.341187463816556,3.617272220472894,25.780594169561393,3.8826180229039067,4.5299466224461735,43.59980634523021,5.872097833488137,4.064932104995062,7.3675011356303015,4.556308863544043,1.0839251153664098,44.151212375633555,13.048221548287803,0
1726,2.7237404981976234,21.78939740313606,89.8301447995099,12.547609354725484,40.24880656652659,3.7297164827437443,27.934306388729617,6.77809249717771,4.674965971136688,31.867792408747167,2.4819714804982453,3.5511227208352425,66.19293645227668,5.373041458024701,2.5985161288705907,6.3634929960590565,4.65681332481853,1.188901991451096,40.37782501270526,8.560800286619632,0
2225,3.8786734596547507,21.393908052532925,80.97315416700522,7.1650924118148565,52.72643522784317,2.3947045460235645,16.10980825404792,7.920616189997093,4.761631814350365,30.72443268773884,3.6279664744673514,4.16826125285585,57.33291014406255,9.210322764575963,3.798323015787711,8.077062142377853,4.580728196895363,1.192399553600295,40.2521053560811,17.6154246572671,0
3532,2.765609803248582,10.432608709233506,72.52588210937054,8.295578710989687,41.00488103250741,3.2799696423435085,9.110516819451933,5.284889851378262,4.58212838070533,31.168994965588542,2.839508978684509,3.4509971067233836,35.053220163577876,6.161443895348722,2.97284233004295,5.179479131700855,6.717529147637515,0.8667193531037155,51.95866015885845,11.718481562649103,0
92,3.110576724043177,21.05181480057809,69.19673528311341,10.979185602215937,39.35572114295225,2.6730251448127524,23.758312317238875,7.465631476045786,4.374290453450029,27.655305098537287,2.4711885877486166,5.277108224533505,57.082171149933835,4.550595590738036,2.5872269094150275,6.782391221382217,4.556766336526155,1.1155564338795976,43.014226574549745,13.928835411252294,0
2753,3.249383995130441,19.184135363662712,78.61233273542817,8.353533219979845,39.82396901431633,3.3346788100462006,20.251942753514786,6.561143236372811,4.760445802970408,25.12042315459788,3.1839185668266663,4.788259881276435,53.422330030395074,4.860647252913726,3.333424180703625,9.039749468005187,6.228932342655388,1.2888042501056898,36.786844461606265,17.457115467985467,0
